,n_neighbors:10,n_neighbors:20,n_neighbors:30,n_neighbors:40,n_neighbors:50,n_neighbors:60,n_neighbors:70,n_neighbors:80,n_neighbors:90,n_neighbors:100,n_neighbors:110,n_neighbors:120,n_neighbors:130,n_neighbors:140,n_neighbors:150,n_neighbors:160,n_neighbors:170,n_neighbors:180,n_neighbors:190
10,0.9844456132668995,1.050452799296336,1.0304312631410701,1.019151355828383,1.0007463624028012,0.9874002532118543,0.9835299560166204,0.9757053620350078,0.9755558149041434,0.976304945682088,0.9790461267690855,0.9838270882001425,0.9878698697590332,0.989638855050495,0.991212254565736,0.9944302392541656,0.9955607315764409,0.9964290281726487,0.9972599296607332
11,1.1237474775443463,1.0518043135947186,1.0444941271780028,1.052364118761639,1.0690950260432464,1.0741622807975806,1.0654984229872075,1.061263921580376,1.076198210470054,1.069978627670638,1.0760542981064798,1.0699555191072472,1.0646446283915145,1.056581079570369,1.0479140641671574,1.035901477485375,1.0230786897266466,1.0154864942504649,1.0090749947723923
12,198246191.84955007,256397339.82172585,1.053982011323075,1.0274783140088446,1.0435413456154707,1.1155318403788415,1.0469761958684927,1.05437804290528,0.9963902094424523,0.9969300112437832,1.0021888159069428,1.9906555645002326,6.002495500808456,1.8192730219563056,2.0608077180684394,1.7211196309532628,1.6421102445267566,1.5942660534156137,1.2456846921754918
13,2.5317515183428467,1.6080024736550105,2.010888830814437,4.591385162615964,6.452282384162235,6.215376600906511,6.307327104873755,6.083250613500433,3.55423878326935,3.0144358414233294,1.7884469043236677,1.3173761644372857,0.9988290634540931,1.0328872796349537,1.0688145473307995,1.1010267612730413,1.1275391677028048,1.1844429694109537,1.1760661627562268
14,1.8616782951503228,1.449497687390891,1.431194948671744,1.280708806872345,1.2038009752388676,1.2177095882307516,1.2144714689116873,1.1920575429691571,1.1597916935682646,1.0883970313586,1.018074228875228,0.9972303501447468,0.9976882551953631,0.9999223989480431,0.9994749156976642,0.9967805723418707,0.9937553078160719,0.9893640832897835,0.9981866932531865
15,0.978614155740353,1.3182318255422865,1.7153823997244,1.6695594585113114,1.8364844642247307,1.974901357699848,2.074953877797812,2.1394777299156913,2.22457996655862,2.4328407732029147,2.7040587294391965,2.966615975576005,3.126631593662556,3.1635602982292084,3.147753077664406,3.1241068051259324,3.066978310088675,3.0065519788084423,2.886967589689322
16,41.49763258610915,60.100338321999494,69.15868190548763,59.19312657846164,43.367077688838634,35.29858012034133,21.207651985467717,8.266315880101397,4.03996709545721,3.3424577321693594,3.3386925546584423,3.2474902865218893,1.6778405138839538,1.2870456640295538,1.0866777353484558,1.0589960086884171,3.1110916556601396,2.209668805343457,1.8604548720772072
17,0.9681053369437974,0.9857789014204676,0.9817682907291262,0.9888684832537068,1.0883679185235553,1.1303624014719198,1.0679572533474528,1.0031468154104182,0.9918494500269391,0.9925819680958332,0.9901120607362354,0.9885848926829649,0.989950689085669,0.9918462173445252,0.9947836525537228,0.9983000793503155,1.002069187168431,1.006331046194904,1.0093034663573444
18,1.0696310738130004,0.9846852957141733,1.047382863132006,1.0579320436100073,1.0451864421492714,1.0366393440501476,1.0023854215030774,0.9972754548566524,0.992696898725028,0.9907237888804105,0.993964217671861,0.9978647219017993,1.0020580165659572,1.0079843668816966,1.0120362267951786,1.0152676376227505,1.0204350162332039,1.0285175171035599,1.0361063052126323
19,1.099859023314007,0.9828628234315891,1.1025354636763374,1.1815550197341091,1.2817050378387986,1.2744187488608576,1.274034681499111,1.2906730405908715,1.2741373545489953,1.2567231225685886,1.2386219052699816,1.229952418651635,1.2138720955030522,1.2089024607611012,1.198775137869041,1.1899214736711223,1.1840850105442484,1.1743571216279112,1.1667406742083852
20,1.133803183368088,1.2185800940196532,1.1048716212774998,1.1339345461271866,1.1852694546788838,3.1663232477071435,5.811930639647893,6.50017280224691,4.434238423706773,4.112987662086083,2.6913852979318,2.1792141718154454,1.6113314528633116,1.3733942672100263,1.3824253955545824,1.384395593739038,1.4130486338999841,1.4222466890849732,1.4297456267963449
21,1.0054104396794166,1.0323860120715946,1.041025243700817,1.0386837417453711,1.0318394169576124,1.0354026769784117,1.0300114450550004,1.0297838620596305,1.0361708650684722,1.0295335523728675,1.0310910357715444,1.0313912224381663,1.0245950593528221,1.0215390403436264,1.0166426950520113,1.0075261881544344,1.0024586646162632,0.9970587251066831,0.9912547602530446
22,1.0910105664293444,1.109591499185793,1.0934072124730259,1.065464375793527,1.056817540143467,1.0616086134614953,1.0498573840618048,1.0439384404261696,1.0489006313300293,1.0579776685179636,1.0504572056098693,1.0427042493536227,1.0363744575320843,1.0302254748562787,1.030202717225748,1.0300569883341466,1.0221848265210103,1.0195131978140128,1.0188485002781003
23,9.826457616292627,4.919756941326143,1.0031446597536473,17.756948654673344,28.485482414640824,37.51872221371356,43.90336216163989,47.59817246966964,48.67418381749724,50.76916621231613,52.451037927029574,54.271158169617756,57.879464841211764,61.797087727221644,64.86716604679346,66.72052966951526,69.78890224806307,72.08410932026655,72.59590758008287
24,944120091.9876854,5.369999992184314,2.1440281913969828,4.084049419535765,9.005084494284285,14.798152132320133,20.600228027206214,27.121360371502796,31.307097934705748,33.52375389866314,34.050136493580005,34.904419137536316,35.67789471696077,36.35698442007722,37.91854738933254,40.372551535355946,43.10671547352739,45.50851744875465,47.63040286585718
25,1.2592803842996663,1.218087086933976,1.4845325526685549,1.6972395219875085,1.9405583412466063,2.1473768066648558,2.152906263347658,2.1791907792374916,2.2169230507653928,2.2245900498869355,2.22859201712445,2.1685832539325887,2.131967863550896,2.098036413527321,2.03746889965712,1.98313406959767,1.913351806926077,1.8306369972748866,1.7232046595788808
26,0.9974187435875121,0.9854697939313608,0.9527571396417471,0.9739543635866479,0.9743111083126672,0.9890435384669821,0.9686607319103562,0.9690289629611026,0.9689576726520872,0.9649825870654299,0.9623582089905369,0.9582959124808139,0.9603552038451981,0.9585316387981245,0.9575044260591953,0.958260323455319,0.9618529812524754,0.9664275776217219,0.9752925057881474
27,1.016849668608431,0.9547883940989438,0.9856726251539991,0.984630218339975,0.9865718138637134,0.9819032621170406,0.9856398193492039,0.9838717565841449,0.9867113780236859,0.986334490314741,0.9808294577935747,0.9746531335775702,0.9721546681154453,0.9691884819124581,0.9708016497880358,0.974546559821136,0.9776069178928611,0.9787981680319393,0.9836007805718542
28,1.17280424863107,1.2120079007869278,1.2072256995228652,1.1252078232266782,1.0846254548049794,1.0693676109361752,0.9883704963792166,0.9924831120631211,1.0006304590126194,1.008485355660725,1.0062302240547427,1.0047028847000954,0.99889326184601,0.9948953974838253,0.9937086948462664,0.9962799659746425,1.000223730356302,0.9995024933952565,1.0501696541905217
29,1.1228029856222068,1.2408961360280166,1.4199002858461398,1.5988486194911264,1.671316464145033,1.7416398843760024,1.8657909569023652,1.862596371436387,1.8269654298320206,1.81545483455914,1.7562645788105256,1.6942943611709476,1.6485351918363895,1.6188060426076478,1.575672397778359,1.529737786079807,1.4801333635497165,1.4045838141415736,1.324157360989122
30,1.472635822300243,1.8549546893691424,1.90203602968857,1.5236229782969504,0.9795042963054625,1.0026623127310665,1.0114806147575888,1.020696747469875,1.0311600190749752,1.0180679954867937,1.0025511614376634,1.0059851620696572,1.0116668441741663,1.0187236564966116,1.013254614845271,1.0071243366124756,1.0115589380033148,1.0132838429041038,1.0140914943693626
31,1.0206963542358172,1.3635392402312312,1.0494757473423797,1.0546896191687387,4.77368406691002,6.594495830106281,7.787142539421489,8.691028983606397,9.208117752211082,9.47696965424319,9.665046588894612,9.691557462732051,9.507858046814627,9.129144019425144,8.733770117126124,7.851768284715666,6.994162586791311,6.466339986990452,6.017317502093674
32,1.0055613556309708,1.0213546198215835,1.0238435325424595,0.9956127769806701,0.9661854421060031,0.982354431557359,0.9911849533494185,0.9956269721677546,0.9901559553402174,0.9929389458444235,0.9930338946240859,0.9922257241088587,0.9944355736175424,0.9976216541763165,1.0742084358008432,1.1464097445943928,1.199152142745746,1.2264748876525995,1.2434382880438566
33,0.9897502367207233,0.9714638100659071,0.9470242833961419,0.9688532279105335,0.9663299783638282,0.9765775613699114,0.9844883248823346,0.9859460368806168,1.002609485583181,1.0111787905117955,1.0095307215053217,1.0156230320909387,1.0160770800263113,1.0186133817920835,1.0164453088515204,1.0129388888076392,1.0119647702319459,1.0110576460945515,1.0118567668270202
34,1.0160077090020407,1.094962269614447,1.0095835569465288,1.2682083255467596,1.3394532024677495,1.3721434487385364,1.381155212160268,1.3934176573173183,1.3849232447271116,1.3890440253885712,1.3805026496203618,1.3612883230502695,1.3348137720610513,1.3080319624333103,1.2913532612982275,1.2663914952648327,1.2456381946448427,1.2266397171617005,1.214720690623022
35,1.4297270889804419,1.5798308849713165,1.2351145608003882,0.9954048573706263,0.9985007935668797,0.9969866387501457,0.9920875154095364,0.9947334634331646,0.9871800489283419,0.9871263019396436,0.9883428591698614,0.9885926286172001,0.9918269931096074,1.0011216787792416,0.9930096212397689,0.996355302482389,1.002118884747855,1.004188137458127,1.0025810675521063
36,1.3713958849167214,1.6104573423359512,1.0949332274095256,0.9940078687871932,0.9925527065521556,0.9702317613169209,0.9946811493635214,0.9911590105630532,0.9945322253014512,0.9984003842414668,1.0001597036981982,3.109275994530884,6.457730878854631,1.8095265409304284,2.0480839683062815,1.7090225006676867,1.6294665790766303,1.5810367185367977,1.2347248783398481
37,1.058034468872844,0.9896951716800295,0.9999094537537272,25.05372227689613,80.01735833345711,124.01445191537412,146.5691568326597,161.19979089662655,159.0060810248134,157.79347370416832,154.82736529387364,151.18150711488929,147.95189494863683,145.0462307559899,141.72467504631246,139.81865908067633,137.85134674840896,135.33284369437914,133.39324615611372
38,0.976130978595125,5.672052627846296,9.577142117046318,24.048827987781056,26.08171247446064,12.977847211533867,11.999068784194387,10.82440768331293,5.60048291698174,4.5720435505843415,2.5403660238987187,1.8793287209438383,1.2571126653380882,1.0176319854270701,1.0432390247389633,1.0466517807732623,1.0478732058443712,1.0508053057700069,1.0569406096515985
39,1.0073092681323106,1.027917229600516,1.1649581497158839,1.211529493827253,1.2322740570600779,1.231569389451257,1.1305458073900467,1.12732637218244,1.156966247188624,1.2345043142813514,1.3155525518471258,1.4692765683171733,1.6354283711552202,1.9287424002906464,2.4451331725210443,3.130369134393746,3.547534289121887,3.5195838480523314,3.1915087066191274
40,0.9763724127690395,1.028001929340655,0.991577728763396,0.9769644174362639,0.9768355379326761,0.9796211229336557,0.9816745658922054,0.9942099492742529,1.0000395664637078,1.0047387981202187,1.0080913542083367,1.008984614570082,1.0096699035523293,1.0145409909476812,1.0182795806440883,1.017563663506182,1.0196878725194507,1.020189668180532,1.0221705846602456
41,1.004332130990779,1.0409890523241816,1.1100506102274663,1.0826969806847517,1.0826459910144093,1.0659838232732313,1.0330744681828492,1.0483147247743725,1.0103353759506373,0.9344633474964411,0.9396088224848334,0.952621408164056,0.9575174006309258,0.9713506446624933,0.9806656324473583,0.9817419511480769,0.9889403287656972,0.9974676209037349,0.9972605874735294
42,1.024914902405852,0.99570752037431,0.9943628467468191,0.9832265499714687,0.9889239894763017,1.0627468718557813,1.0956724614735298,1.0548868941620833,1.0114254570769545,0.998083966728888,0.9915754238950496,0.994934517559976,0.9938273007373333,0.994989941145354,0.994845800332541,0.9965848781067759,0.9960324993972182,0.999625134545649,1.0848384499780153
43,1.0321846396188654,0.9796504907537497,0.994356772860852,1.0083496567602144,1.0500162328427378,1.0769397924307238,1.2110186269601673,1.41051298051146,2.6744943144192854,7.995366620091825,12.887813314634483,14.521122144568293,12.324857465688893,2.463669223796387,2.5293373398598176,1.8304421556499455,1.6345072070488789,1.5014316187058585,1.019561501260406
44,0.9088629970995233,0.9616734765124851,0.93731053500377,0.9649015156992913,0.979321339076187,0.9735638614548464,0.9857468099184737,0.9973685481889063,1.002609485583181,1.010582211819336,1.0128622350448446,1.0210092414382606,1.0171323217452581,1.018750343402466,1.0227107609880017,1.0182770245294352,1.0148821443700793,1.0134654160736654,1.0162804904595397
45,1.0894946506669227,1.3090713931249396,1.684465293775697,2.3389818370192375,3.1244043026450816,4.834969284322665,7.210757209031581,8.9946054453495,11.142163056938367,13.340126413250882,15.843261741021127,18.24777115404235,20.662774634563764,22.117501039489014,23.74333376626279,24.6954172553518,25.28005605375526,25.631685767390994,26.034380855853986
46,0.9496960323668977,1.0236719665582314,0.9805979436768265,0.9746343135431873,0.9839864028876771,0.9875031049470983,0.9909441932380373,0.9906555145978185,0.9897802585402086,0.9870984123469358,0.9848702359130165,0.987180989264547,0.9897516096314304,0.9866371458225757,0.9844241458298707,0.9848018047699272,0.9836770058861017,0.982944514942052,0.9869025215132731
47,1.7120609733228052,3.018316490788396,2.7880972156010695,2.3099646074953553,1.9162747381610905,1.5348185096996494,1.2607492170632089,1.0994289854915567,1.0660590449110967,1.0373104317853863,1.0076375839634846,1.0007563882476138,1.0063358918622214,1.0095116127471513,1.0005465764139743,0.9887616817071961,0.9927216436996505,0.9936772297713166,0.9958076516914619
48,0.9946429623227356,1.014238645759439,1.019587597264628,0.9797160850660974,0.9937589475587898,0.9938068802270359,0.9867776368747495,0.9941571083688615,0.9922649313730499,0.9908854893073098,0.9913592209283574,0.991330291345102,0.9895822674488867,0.9923703619513797,0.9930663783226062,0.9973584819576724,1.0002237303563017,0.9996324832325958,1.0513597556213017
49,0.9748921815356342,1.1797989263580675,2.942793039489331,6.37611964661375,7.124549685001364,5.330532282740766,5.102416064258497,5.2056068562070905,4.744057627697577,3.9937656808567725,3.6077957977454895,3.2519783232267403,2.921218700610957,2.6204951734230764,2.363083402431759,2.2663962151223123,2.0545810496674046,1.4241924602097016,1.0042223422213425
50,1.1782671409121712,2.136777490711392,1.6686481877938322,1.5071839643484026,1.3266624207311688,1.2179404740143482,1.1715836644482682,1.1166425158242024,1.0833358347079707,1.0714856881967352,1.07093304827476,1.0649003194318465,1.0470834979465495,1.0271686609180692,1.0081380033918368,0.991279668043628,0.9855924190044143,0.9850400190712274,0.9851911283925465
51,0.9948071506592526,0.9904957532390716,0.9917116970507777,1.0468871259479413,1.1342488072575438,1.1980123647475758,1.2485423753889113,1.3033597955714877,1.3485057611893043,1.3822070451836177,1.38051148743827,1.3624581372998668,1.3576614967626264,1.3399094912209646,1.3225325530935352,1.3076169518452812,1.2816451461519507,1.2586363582772142,1.2414784371180794
52,1.0159920538960707,1.0696676011900872,1.131205396756118,1.093108656064857,1.0631422222802,1.053348420558755,1.0341340413948268,1.0232161954217678,1.0143746514435752,1.0067101660658482,1.0023249869015705,0.9995875937336808,0.9929193937924736,0.9885616503516069,0.9814013144575017,0.9788766680970766,0.9778029123700709,0.9790322377989398,0.9780715024374196
53,2.8930874091715433,3.1816222083100145,2.695702147870918,1.9488933973590779,1.688721531432926,1.4568555546515023,1.3482919631486916,1.281998083779042,1.2554860313119793,1.2335934292520565,1.2034214733442161,1.1978464658575532,1.1979599767223679,1.19018112248821,1.1826757482014636,1.181736232770961,1.1748416809072453,1.169240604008779,1.1649623660897073
54,1.0373772845171598,0.9819110413225068,0.994356772860852,1.0083485469856184,1.0500154879871373,1.076946604152311,1.2110520206569557,1.4105495299436996,2.6745203482657907,7.995442677736977,12.887896989014102,14.521213961087783,12.324936300402264,2.46368164464451,2.529351484202662,1.830453429627719,1.6345192069208672,1.5014432829429962,1.0195697907346446
55,0.9787017582069263,0.9349396828488082,0.9806525611412739,1.1341419985547927,1.6065866487986977,2.00053652758891,2.031414479883312,2.141176088632227,2.1106927542790044,1.9735100812691406,1.8919226422607935,1.854841934544604,1.8448668873599332,1.8301529635698581,1.808269275475842,1.8009417109956651,1.7922519722687578,1.781973329347823,1.773404323694655
56,1.0164665622257683,1.1098512272148415,1.0274610100576176,1.0251895606022514,1.0163268718497303,1.012149192449508,1.0208584543259278,1.0215402159592224,1.0257906442247617,1.0189920106037842,1.0197585108920866,1.0273148575556208,1.0277504887479108,1.0268103392698695,1.029825646718796,1.033346794871965,1.0356332914363238,1.0345443670766914,1.0333241141077096
57,1.0025498953648622,1.2641771351270823,2.9319670801797044,3.2797831557459673,3.0049657967517653,3.2308295134019356,3.241963632682877,3.3086033780780895,3.7535326321252107,3.736153727824182,4.155621863595598,3.9715903228476006,4.586748961338612,2.855506010123811,2.802996330480257,2.3616010989658536,2.181533430176649,2.0931771340519223,1.7477380819526562
58,1.0094698697670268,1.0555768313925928,1.0413027145897205,1.2451299776498501,1.3503331938163268,1.4159045512009796,1.4126207111445888,1.3896491798538215,1.381046385797282,1.3719439456589333,1.3509065323015712,1.3238573418272301,1.2973953596549905,1.2795089516755849,1.264086302968604,1.2460515683163567,1.2248759386301546,1.2087719068048048,1.1938400847483448
59,0.9903596102633048,0.9673148947030754,0.9783825724397184,0.9701967235689077,0.9728354569220576,0.9726784460119297,0.9680378885889576,0.9695734266754531,0.9723686092566075,0.9673435318961865,0.9697011813002264,0.9695099804390004,0.9741585218876216,0.9745530002985936,0.9762882968173333,0.9791983301078364,0.981787142494164,0.9811334435312283,0.9839398072975765
60,1.7781918437365458,1.6391438266643423,1.2725971973667005,1.1188966252927701,1.1690414537878016,1.2645323322626594,1.3715363358006085,1.458194942028543,1.4883123603832025,1.5762121396833562,1.6845267156295523,1.7562883517865102,1.8185451161608968,1.8452463820560354,1.8477914886823987,1.8423908492380618,1.8135999806313916,1.8280692022951048,1.792932512930114
61,3.6362283670025186,4.9913875974991075,5.302657460833789,5.087409090353654,4.9539184055722325,4.46130453408915,3.7906093451043787,3.5202684202688936,3.2398846705794826,3.0003114707105443,2.747129919454154,2.53811853731087,2.3767928132215697,2.1878093277368382,1.9439940285322992,1.535393638886088,1.141879703241212,0.9983032171114652,0.9995054085119974
62,0.9821675508002026,1.3170109860010806,1.4289399862746854,1.3277246522710833,1.01477124400632,0.9973268941033258,0.9979472599810811,0.9971400766775051,0.992213521782617,0.9974847753261861,0.9969958102351548,0.9971004576148559,0.9967731513290617,0.994649690271339,0.9975784862177424,2.4480652903720284,3.987875813134661,2.356931185953518,1.871855361961869
63,0.9948071506592526,0.9904957532390716,0.9917116970507777,1.0468945995166705,1.1342770554999406,1.1980446395951863,1.2485646966630037,1.3033842795779378,1.3485327102932747,1.3822372618457657,1.3805416638035242,1.362477372817214,1.357683615009364,1.3399336897610514,1.3225542986219716,1.3076401632903312,1.2816669572792607,1.2586566175677887,1.2415007420267536
64,0.9666260358572041,0.9955704953483144,1.0372848772375374,1.057403153518966,1.1124651996702093,1.100209672176689,1.0744498280295345,1.059174779218671,1.0371215688611564,1.00717708671115,0.9939146459892327,0.9936654367333327,0.9941436653273378,0.9972476799424237,0.9986688118627585,1.0050371576048556,1.0103055066835351,1.009625381391191,1.007109875065642
65,0.9933903569680849,0.9801890352064484,1.0083977021397132,1.014435349268274,1.0310013292759859,1.0459109246430611,1.056353213408198,1.0601690544878586,1.0672612241301476,1.0761505725205378,1.091652450348089,1.1135696697618467,1.1368388624026229,1.1497411741010417,1.1527430614461005,1.149236833526309,1.1524455062458492,1.1562090106334553,1.1567957446949566
66,1.0174859365025968,1.08146569459416,1.244545188165157,1.2936129251340336,1.4580989056724454,1.4875302511815638,1.4536750831052656,1.4144862287537099,1.305373837928197,1.194449576926241,1.1197433533888153,1.0830110834533515,1.0590824498838156,1.0544676961032622,1.0459414468823132,1.0391533434942537,1.035044329194343,1.0331620888068125,1.0340809907225725
67,0.9422540841791293,0.9813884758086724,0.9868365180639552,1.0333398198068213,1.1022331788718664,1.1319748515936072,1.1754413030126813,1.180019214560693,1.1693541653601092,1.1538731471312056,1.158275867509906,1.1935588116774392,1.2312769027831127,1.2665632675557297,1.303847729239811,1.345358204685392,1.361277130373615,1.3858186082340693,1.4187106746720641
68,3.3869400015518445,0.9627642789295059,0.9918602377959965,1.021984350480167,1.1218267063518979,1.1650187419073745,1.2293912970240544,1.2810713780016834,1.3085116027224923,1.3290004480396562,1.3311530088802812,1.3131533869365204,1.3059281484379652,1.2974202287103895,1.2865432921463038,1.2667110703467501,1.2469639186651489,1.2207954534469156,1.2087225453108055
69,1.042318389402027,1.0062632137539187,1.4921141328165206,5.710844346334766,8.317374848917536,9.362499231771634,10.236828648112168,9.55851905081344,5.437858332806038,4.617334375486884,2.6721584927396718,2.013703948479048,1.3802791496068778,1.127713356129053,1.1336367542859898,1.1482163261666012,1.1718840513143451,1.17627411388407,1.1857373878118618
70,0.9444717478864245,0.9477311366751457,0.9740950329061527,0.9730971609675286,0.9896871831735823,0.9921972804384142,0.985637857942298,0.9823894584900768,0.9781141752637194,0.9781607416623237,0.9809949832131022,0.9803389481070769,0.9778388377213763,0.977056433028119,0.9801615181357102,0.9817339709315046,0.9828360782173883,0.9923878833644197,0.9936095605306524
71,1.2829994597666468,1.1954627496742656,0.9944156293430545,0.9944472094420209,1.0510358584586386,0.9956527704592002,0.9955734462546565,0.9916988570645504,0.994677905268821,0.9959042225530713,0.997451225607923,1.0045365914052558,1.0156193883800544,1.02726401393485,1.0427156572715217,1.055232680413455,1.0813757770743815,1.1114374208054194,1.1395364999809736
72,1.0,158452.95001215916,1.0,1.0,1.0,1.9175975656691222,2.1966113663296514,2.257586465382004,2.3949102839809555,2.394715696879356,2.4656284383812883,2.473208094121853,2.4860385610267466,2.368891125498942,2.3066289914240383,2.2344623760425657,2.1428198488476236,2.0935366551787604,1.960700289970625
73,1.3091354688540844,1.8165599258293188,2.2275771123383623,1.9780372612577017,1.3540792953985124,1.1596058163867342,1.137482936544812,1.1343420110571938,1.1284916896534747,1.1302600664569997,1.136831368125723,1.1539980578486133,1.187084802342986,1.1702349681807087,1.1947506318781913,1.1910670557987566,1.2299025879990084,1.2787756662890757,1.3005375561395818
74,0.9965232098196685,0.9853652033456413,1.007650026549402,1.0358670083403634,1.051401728199045,1.0586796914854586,1.0554985561924421,1.0436042573495876,1.0226450547980162,1.0094938040705752,1.002869831220444,1.0060568915235062,1.0059797428303123,1.0035596115824532,1.0056632339447014,1.006920684964319,1.0067787639861272,1.0062273047097778,1.0056345516601266
75,0.9552538522167641,1.0035904518716978,1.0391559582180703,1.0028789375300924,0.9802514257680538,0.9831363129412136,0.9857666649941893,0.9806289360857402,0.9789444394037893,0.9801546824842152,0.9812946667452399,0.9826601345141822,0.9828767077134033,0.9861129283270815,0.988125945074414,0.9954528177849603,0.9967656027037844,0.99821133565055,0.999188255877229
76,1.0218890244296501,7.44757018287792,20.143852581739857,27.155571895187517,29.993446833416495,30.0427695574745,29.825572500504645,30.76416029960409,30.422341149764296,29.996490207600168,29.137859732085882,28.106743296643526,27.03415635009885,25.317453438259236,22.96244997156934,18.610494974929924,13.958450130126256,4.429160108494706,2.4351500104952044
77,1.5593425841381232,1.029730121106039,0.9925614658722217,0.9951431202959459,0.9945203706736749,0.994747222002517,0.9940631100182843,0.9955517930251364,0.9955095166485506,0.9936358334327263,0.994935770281874,0.9992162009100279,1.0057407276798713,1.0158603317190678,1.0274053252888826,1.044482327705805,1.066390845311701,1.0948443279933833,1.126696091917542
78,1.1458362574615155,1.4412282066904063,1.4387134437224705,1.3832146619952546,1.3412814622496665,1.2982453811826766,1.2562166658928327,1.233946127681033,1.219870226716571,1.2232997444055804,1.2273284244866733,1.229756443616172,1.2386250978363529,1.2482496378054426,1.2420847243553041,1.2371563901413054,1.239638986032571,1.233425005250961,1.2346135764491215
79,1.2975530407041354,1.592070449335282,1.0351231460831674,0.9920075004764097,0.9925555452196722,0.9702188255238148,0.9946922126821099,0.9911628926904449,0.9945280009964789,0.9984003842414668,1.0001575799019413,3.110681976319426,6.457256802267704,1.809507356388564,2.0480644569612596,1.7090058848116072,1.6294585098240635,1.5810263167020866,1.234715820501484
80,0.966345232980719,0.9829542850769359,0.9545227940685125,0.9709393048130753,0.9739885525209913,0.969726048259425,0.9774346616739944,0.9793835155683734,0.9835159057181168,0.988392006621665,0.9940537851640533,0.9959696479928886,0.9976882551953631,0.9999223989480431,0.9994696999290316,0.9967805723418707,0.9937456186951542,0.9893520931927725,0.9981828506883871
